uuid,slug,name,website,found,num_files,errors
7ca6bc60-5f05-4bfa-b62f-8dca76e5a772,shake-shack,Shake Shack,https://www.shakeshack.com/location/downtown-brooklyn/,1,1,
90a9f715-64fb-464e-8ebc-331e66690998,chipotle,Chipotle,https://locations.chipotle.com/ny/new-york/4009-broadway,1,5,
5e3ad31c-ea18-494e-aaaf-bed947099780,cw-chops-catch,CW Chops & Catch,http://chopsandcatch.com/,1,1,
960d4bc0-595c-407b-95f4-3bc9965f7895,village-fried-chicken,Village Fried Chicken,http://www.villagefriedchicken.com/,0,0,homepage_unavailable:None:None
daec84b2-caca-4791-bfbb-9f76cfcbf89c,mcdonald-s,McDonald's,https://www.mcdonalds.com/us/en-us/location/3095.html,1,5,
ce42620e-0469-4cbe-989d-28e60a074916,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/4030-broadway/351620,1,5,
7e823563-972f-4ad2-8dd5-eeec8d3429c0,dunkin-donuts,Dunkin' Donuts,https://locations.dunkindonuts.com/en/nj/millburn/363-millburn-ave/310444,1,5,
fe80f742-8d9a-41df-9576-aa10405c7cd1,burger-king,Burger King,https://www.bk.com/store-locator/store/restaurant_4173,1,5,
563b03d2-ae01-4e2a-b5e1-5cffb8e38e86,panera-bread,Panera Bread,https://locations.panerabread.com/ny/brooklyn/345-adams-street.html,1,5,
9955cfc3-5198-4330-b86a-bab94c2ef470,panera-bread,Panera Bread,https://locations.panerabread.com/nj/millburn/722-morris-turnpike.html,1,5,
85f824da-9516-40a7-a870-dc4a66aef4ea,subway,Subway,https://restaurants.subway.com/united-states/ny/brooklyn/528a-clarkson-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/49183-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/49183-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/49183-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/49183-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
a5ce475b-dc4f-4147-b52d-7438676190a8,subway,Subway,https://restaurants.subway.com/united-states/ny/brooklyn/2011-church-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/47641-0/menu/?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/47641-0/menu/:None:None;fetch_failed:https://subway.com/en-us/restaurant/47641-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/47641-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
4621c919-883b-4f14-a01d-6a73aeec5a75,subway,Subway,https://restaurants.subway.com/united-states/ny/new-york/334-grand-street,1,5,fetch_failed:https://subway.com/en-us/restaurant/46931-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/46931-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/46931-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
6c362e74-1895-4ca0-a3a1-6ec841fcfc4c,subway,Subway,https://restaurants.subway.com/united-states/ny/forest-hills/100-21-queens-blvd,1,5,fetch_failed:https://subway.com/en-us/restaurant/18410-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/18410-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/18410-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
b1cad700-c330-4a4a-881a-7e2cfa5fe2f8,subway,Subway,https://restaurants.subway.com/united-states/ny/new-york/600-w-139th-street,1,5,fetch_failed:https://subway.com/en-us/restaurant/27303-0/menu/?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/27303-0/menu/:None:None;fetch_failed:https://subway.com/en-us/restaurant/27303-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/27303-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
